0.3656411 0.3289027 5.03 12.41
0.3661081 0.3344072 6.33 12.47
0.3665728 0.3331231 7.47 12.58
0.3670352 0.3382907 7.98 12.64
0.3664615 0.3735084 5.95 12.7
0.3659022 0.3360402 6.14 12.81
0.3681899 0.3342273 6.77 12.75
0.3650619 0.3382273 7.32 13.03
0.3655162 0.3665751 4.39 13.52
0.3673068 0.3368374 9.1 13.64
0.3677539 0.3344085 5.84 13.61
0.3682911 0.3309084 7.69 13.62
0.3687367 0.3394226 7.27 13.74
0.3691802 0.3431879 5.51 13.75
0.3683576 0.340013 8.68 13.86
0.366821 0.3400027 5.08 13.85
0.3682293 0.333716 5.47 14.03
0.3677015 0.3356454 5.18 14.09
0.3664682 0.3350786 5.44 14.07
0.3669086 0.3268124 5.61 14.29
0.3666802 0.3281515 9.04 14.81
0.3651407 0.3318684 7.95 14.83
0.3665313 0.3298545 8.32 14.56
0.3650056 0.332629 7.51 14.45
0.3638475 0.3362548 5.03 14.56
0.3642835 0.3315892 8.75 14.64
0.3647175 0.3291225 8.03 14.78
0.3598697 0.335896 8.56 14.66
0.3612318 0.3357253 6.66 14.94
0.3606621 0.3354872 9.62 15.31
0.3645361 0.3330293 9.61 15.97
0.3649689 0.3343667 8.89 15.53
0.3639038 0.335076 7.25 16.21
0.3584203 0.3351855 7.47 15.59
0.359766 0.3391111 9.72 15.55
0.3582674 0.3410358 5.61 15.67
0.3572345 0.3398355 7.01 15.56
0.363545 0.3432667 7.66 16.14
0.3580871 0.3334596 11.05 15.86
0.3570962 0.3438892 9.72 15.59
0.3592749 0.3356205 9.3 16.67
0.356569 0.341744 11.06 15.77
0.3531962 0.3421459 11.94 15.86
0.3570054 0.3411915 6.39 15.86
0.3546056 0.3442006 8.9 15.88
0.3526845 0.3375187 7.89 16.03
0.3547099 0.337599 9.94 16.17
0.3551434 0.3343153 8.05 16.21
0.3526999 0.346409 11.03 16.08
0.354934 0.3322991 5.67 16
0.3596882 0.3317321 8.98 16.72
0.3527418 0.3468674 10.55 16.17
0.3539492 0.3460568 6.56 16.36
0.3511165 0.3462178 9.67 16.92
0.3506487 0.3294904 9.89 16.55
0.3497034 0.3484138 9.83 16.48
0.3558545 0.3360225 10.81 16.64
0.3562682 0.3456541 9.58 16.63
0.3557946 0.3473726 9.49 17.2
0.354859 0.3365806 10.31 16.67
0.3539498 0.3379545 9.35 16.86
0.3534722 0.3295641 10.95 16.97
0.3480242 0.3371311 8.86 17.07
0.352994 0.3439842 10.42 17.26
0.3521334 0.3380434 7.61 17.09
0.3544445 0.3390521 11.86 17.18
0.3602806 0.3334221 6.18 17.75
0.351584 0.3394023 9.26 17.78
0.360387 0.340992 10.79 17.65
0.3545538 0.3407125 9.1 17.75
0.3530359 0.3401019 12.71 18.47
0.3526212 0.3383932 8.22 18.2
0.3526247 0.3358048 11.28 18.86
0.3531191 0.3356422 6.66 18.45
0.3534711 0.3353127 10.33 18.75
0.3526033 0.3371326 6.52 19.31
0.3543234 0.3350122 12.08 18.8
0.3547726 0.3302152 12.55 18.14
0.3538038 0.3301192 10.95 18.23
0.3546443 0.3291702 8.05 18.32
0.3538175 0.3360016 11.16 18.49
0.3529167 0.3239213 8.62 18.89
0.354605 0.3260078 8.33 18.64
0.3549964 0.3251828 8.62 19.36
0.355386 0.3252784 8.25 18.78
0.3558248 0.3335248 10.46 19.03
0.3561605 0.3313752 6.96 18.94
0.3527577 0.3285764 11.95 19.19
0.3531489 0.3274807 9.7 19.73
0.3539369 0.3358449 10.86 19.11
0.3531882 0.3316441 7.83 19.4
0.3525181 0.3279941 7.16 20.07
0.3463104 0.3292794 13.57 20.11
0.3477525 0.3218895 13.03 19.47
0.3516292 0.3256583 10.68 19.39
0.3456656 0.3298868 11.83 19.44
0.3460688 0.3259682 8.88 19.56
0.3464703 0.3303899 10.44 19.66
0.3458738 0.3312538 11.67 19.64
0.3453713 0.3254589 12.45 19.85
0.3443161 0.330588 9.58 21.95
0.3457517 0.33272 12.75 19.97
0.3472043 0.3262065 11.72 20.89
0.3456369 0.331566 9.06 20.06
0.3446056 0.330015 7.56 20.25
0.3449039 0.3254601 8.2 20.75
0.3454003 0.3269839 12.22 20.83
0.3457969 0.3304508 14.26 21.11
0.345655 0.3261832 11.31 20.68
0.3466184 0.3282783 12.3 21.14
0.3459723 0.3314722 11.47 20.5
0.345373 0.3263919 13.44 20.6
0.3457908 0.3275876 10.53 20.73
0.345166 0.3324868 12.25 20.85
0.3450949 0.3259975 8.49 20.83
0.3445294 0.3312609 13.06 21.03
0.344887 0.3290612 13.93 21.03
0.345523 0.3278155 13.51 21.29
0.3438717 0.3242498 12.14 21.72
0.3434449 0.3324167 12.67 21.52
0.3428431 0.3324058 10.81 21.75
0.3432253 0.3308985 11.61 27.4
0.3436061 0.3270633 14.13 22.28
0.341223 0.3339138 10.63 21.95
0.3415973 0.3300024 9.82 21.69
0.341145 0.3352921 16.06 21.78
0.3424462 0.3308352 10.58 21.92
0.3409582 0.3306804 11.64 22.1
0.3352268 0.3336362 11.25 22.17
0.3409292 0.3233105 12.52 22.2
0.3353142 0.3216393 14.21 22.98
0.3346143 0.3269383 13.78 22.4
0.3179066 0.3286977 14.55 22.41
0.3175685 0.3312646 11.44 23.15
0.3206914 0.3169427 16 23.67
0.3182755 0.3210079 11.24 24.11
0.334845 0.3217316 15.05 24.07
0.3352073 0.3302239 11.33 24.14
0.327234 0.3175537 13.27 23.78
0.3269541 0.3291912 10.16 24.23
0.3272835 0.3364472 12.38 23.71
0.3187517 0.3311252 18.44 23.42
