0.1668778 0.1814012 1.28 1.25
0.1694428 0.1857394 1.58 1.15
0.1682428 0.184065 1.25 1.21
0.1673131 0.1827462 1.3 1.24
0.1657925 0.1812614 2.21 1.2
0.1733415 0.183179 1.13 1.23
0.1656921 0.1820707 1.45 1.29
0.1643954 0.17958 1 1.28
0.1624489 0.177504 0.94 1.37
0.1640745 0.1776488 0.89 1.33
0.1610332 0.1800448 1.84 1.34
0.1634493 0.1738528 1.28 1.33
0.173191 0.1686216 2.11 1.38
0.1752685 0.1702129 2.5 1.38
0.172289 0.1692327 1.16 1.4
0.1701932 0.1701284 2.14 1.46
0.1697358 0.1691045 1.84 1.45
0.1668924 0.1712527 2.34 1.49
0.1523855 0.1570263 1.19 1.48
0.152511 0.1538697 1.84 1.48
0.1449288 0.1530508 1.16 1.56
0.149186 0.1536588 1.88 1.56
0.1514013 0.1628484 2.42 1.62
0.1492413 0.1639409 2.14 1.59
0.1468369 0.1682797 1.7 1.72
0.1473093 0.1589881 2.17 1.66
0.1424674 0.1562635 2.01 1.63
0.1378776 0.1573643 2 1.7
0.1370236 0.1562566 2.08 1.69
0.1348324 0.1541152 2.09 1.83
0.1340714 0.1533719 1.67 1.76
0.1429573 0.1554416 1.35 1.84
0.1386017 0.1527682 2.28 1.79
0.1352659 0.152147 1.74 1.81
0.1369364 0.1605537 1.58 1.86
0.1255477 0.1611298 2.62 1.84
0.1324521 0.1635249 2.56 1.86
0.1308145 0.1622992 2 2.02
0.1400662 0.164083 1.86 1.89
0.1374693 0.1623004 1.99 1.94
0.1384824 0.164036 2.88 1.95
0.1409602 0.1659243 2.31 2
0.1381692 0.1558403 1.81 1.99
0.1400494 0.174763 1.77 2.16
