0.7106889 0.7025821 2.58 4.28
0.7112696 0.7134408 4.36 4.32
0.7115926 0.7035156 3.83 4.76
0.7112463 0.7032079 2.66 4.34
0.7118226 0.7139657 2.59 4.43
0.6991851 0.7145256 3.4 4.47
0.699506 0.7051654 2.95 4.45
0.7000865 0.7153754 1.94 4.46
0.7006611 0.7159245 2.81 4.49
0.6939537 0.7065463 3.01 4.67
0.6945235 0.7076151 2.58 4.58
0.6950876 0.711704 2.42 4.63
0.6956463 0.712268 3.66 4.7
0.6833929 0.7119546 3.58 4.68
0.6839595 0.7125141 2.27 4.87
0.6843513 0.7041083 1.97 4.79
0.6849128 0.70467 3.49 4.8
0.6772338 0.7050032 3.54 4.86
0.6779853 0.7056749 2.97 5
0.6879678 0.706344 3.14 4.94
0.6885158 0.706898 3.94 4.94
0.6824945 0.7075628 3.52 5.09
0.6831356 0.7082242 5.53 5.08
0.6722416 0.7080913 2.95 5.09
0.6727938 0.6999577 3.68 5.25
0.6734843 0.7092635 2.54 5.16
0.6740305 0.7098031 2.97 5.18
0.6745717 0.7102324 3.18 5.44
0.6690839 0.7109587 3.74 5.23
0.6696197 0.7114871 3.07 5.33
0.6701508 0.7032198 3.32 5.4
0.6700157 0.7117462 3.37 5.36
0.6705429 0.7122657 4.28 5.52
0.6637803 0.704802 3.08 5.44
0.6643056 0.6966526 3.51 5.98
0.6568961 0.7059689 4 5.66
0.6524904 0.7066131 3.91 5.61
0.6530039 0.7071249 3.75 5.61
0.6534945 0.7074391 4.99 5.83
0.6493623 0.7080772 3.77 5.6
0.6500251 0.712174 3.36 5.71
0.6505271 0.7090233 4.18 5.72
0.6510336 0.7130141 4.25 5.9
0.651536 0.7126783 4.88 5.82
0.6445145 0.7172919 3.5 5.82
0.6447978 0.692763 3.23 5.94
0.6386702 0.7130687 3.11 5.93
0.6391726 0.7050689 3.55 6.39
0.6396935 0.7079209 3.08 5.93
0.6339034 0.7077847 3.86 6.03
0.6339425 0.7075815 3.62 6.1
0.6344425 0.7080897 3.31 6.17
0.6349386 0.7011772 3.64 6.56
0.627149 0.7086983 4.72 6.36
0.6278904 0.7096204 4.47 6.6
0.6283867 0.7101219 3.02 6.53
0.6288791 0.7025747 5.55 6.7
0.6293678 0.7107356 4.13 6.54
0.6352158 0.7109868 5.42 6.69
0.6300937 0.7036421 2.95 6.92
0.6301696 0.7036918 3.48 6.85
0.6306824 0.739369 4.08 6.86
0.6307732 0.7391061 3.42 7.59
0.6312826 0.7395158 4.16 6.8
0.6372464 0.7047828 5.49 6.9
0.6321524 0.7048575 5.13 7.18
0.6336589 0.7055672 5.06 7
0.6282329 0.7054221 5.5 7.11
0.6341517 0.7056586 4.87 7
0.6295302 0.741707 6.17 7.25
0.6302221 0.7424146 4.38 7.12
0.6307175 0.7428171 3.5 8.21
0.6311846 0.7429453 5.28 7.06
0.6125753 0.7325833 4.08 7.21
0.6161039 0.7330022 3.64 7.07
0.6166182 0.7334177 3.14 7.35
0.6128944 0.7275956 5.75 7.32
0.6134027 0.7278571 4.3 7.14
0.6139073 0.7349283 4.31 7.25
0.6262285 0.735322 6.53 7.23
0.6094781 0.7198179 4.98 7.41
0.6162603 0.7202287 5.79 7.38
0.6052819 0.7208491 4.77 7.45
0.6069403 0.7215552 7.2 7.47
